Platform,us
Client,87285
Client,89058
Client,88999
Client,87492
Client,89159
Client,88493
Client,93224
Client,87385
Client,88990
Client,93117
Client,89024
Client,88864
Client,89020
Client,89045
Client,87412
Client,89141
Client,88240
Client,88971
Client,88307
Client,88333
Client,93228
Client,87281
Client,87425
Client,88345
Client,88898
Client,88254
Client,89028
Client,87327
Client,87332
Client,93256
Client,89061
Client,88252
Client,87310
Client,88908
Client,93407
Client,93364
Client,88227
Client,87544
Client,87346
Client,89073
Client,123896
Client,88954
Client,87388
Client,95415
Client,89035
Client,88436
Client,93409
Client,88045
Client,87360
Client,88458
Client,89042
Client,87430
Client,87514
Client,93324
Client,89074
Client,87515
Client,87289
Client,88863
Client,93359
Client,88560
Client,93252
Client,87395
Client,89140
Client,87948
Client,88332
Client,87285
Client,87105
Client,93408
Client,88998
Client,88362
Client,89019
Client,88580
Client,88862
Client,88312
Client,88993
Client,88948
Client,87383
Client,105823
Client,88478
Client,88872
Client,87228
Client,89241
Client,89076
Client,88348
Client,87235
Client,93363
Client,88948
Client,87088
Client,87346
Client,88343
Client,93094
Client,88026
Client,88428
Client,88952
Client,88225
Client,87981
Client,88462
Client,88847
Client,87264
Client,88429
Client,87186
Client,88143
Client,93370
Client,88566
Client,88029
Client,88026
Client,88934
Client,87958
Client,88920
Client,88920
Client,88623
Client,88317
Client,88338
Client,88830
Client,87471
Client,101502
Client,89002
Client,87391
Client,90616
Client,88056
Client,88972
Client,87537
Client,89056
Client,88979
Client,88067
Client,93398
Client,88343
Client,87431
Client,87333
Client,89021
Client,93269
Client,88111
Client,87271
Client,88927
Client,88372
Client,88117
Client,88635
Client,89104
Client,88196
Client,88507
Client,88988
Client,87216
Client,89131
Client,89205
Client,93110
Client,88458
Client,87262
Client,88961
Client,93179
Client,87299
Client,88283
Client,93258
Client,88796
Client,87417
Client,87404
Client,87601
Client,89015
Client,88471
Client,88908
Client,87176
Client,87240
Client,88414
Client,93165
Client,88325
Client,89191
Client,88318
Client,88188
Client,88693
Client,93451
Client,88200
Client,87888
Client,89064
Client,88405
Client,109073
Client,88245
Client,87245
Client,88263
Client,93385
Client,89187
Client,87307
Client,87946
Client,93200
Client,88994
Client,88486
Client,87502
Client,89020
Client,93218
Client,89092
Client,88154
Client,88793
Client,87960
Client,93258
Client,88079
Client,87387
Client,88093
Client,88945
Client,88988
Client,88103
Client,87333
Client,89011
Client,88180
Client,88167
Client,87305
Client,87206
Client,88923
Client,88455
Client,88258
Client,88239
Client,87312
Client,93076
Client,97723
Client,87327
Client,88362
Client,88813
Client,89211
Client,87417
Client,88594
Client,89064
Client,87954
Client,88470
Client,89104
Client,87264
Client,87245
Client,93201
Client,89156
Client,87471
Client,87569
Client,87385
Client,87460
Client,88936
Client,88195
Client,88833
Client,87207
Client,88909
Client,88245
Client,93365
Client,88840
Client,87966
Client,88988
Client,88672
Client,88349
Client,87500
Client,87479
Client,89249
Client,93621
Client,87389
Client,87558
Client,93411
Client,89023
Client,87981
Client,87378
Client,88315
Client,88767
Client,88475
Client,88041
Client,87451
Client,87476
Client,88979
Client,87962
Client,87371
Client,88805
Client,88290
Client,89028
Client,87157
Client,88854
Client,88072
Client,88867
Client,87921
Client,88362
Client,87420
Client,87439
Client,88824
Client,93483
Client,87355
Client,88305
Client,88433
Client,89219
Client,87409
Client,87428
Client,88074
Client,89423
Client,87305
Client,88320
Client,89063
Client,88315
Client,93428
Client,88930
Client,87117
Client,88264
Client,89094
Client,93301
Client,89073
Client,89082
Client,87572
Client,87387
Client,88029
Client,88413
Client,87246
Client,88386
Client,88420
Client,89161
Client,88862
Client,93229
Client,87488
Client,87243
Client,93345
Client,89077
Client,88878
Client,87185
Client,88145
Client,89065
Client,87305
Client,88409
Client,88049
Client,93206
Client,89013
Client,93274
Client,88271
Client,87422
Client,93186
Client,88938
Client,87142
Client,87243
Client,93243
Client,89276
Client,87233
Client,87501
Client,89009
Client,88921
Client,87440
Client,88913
Client,88954
Client,87375
Client,88909
Client,88092
Client,87347
Client,87450
Client,93436
Client,88311
Client,87243
Client,87329
Client,93633
Client,87857
Client,88487
Client,87400
Client,88778
Client,88487
Client,88941
Client,93276
Client,87257
Client,88365
Client,93319
Client,87959
Client,99667
Client,87253
Client,88430
Client,89082
Client,88907
Client,93104
Client,88019
Client,87301
Client,88226
Client,88068
Client,89018
Client,88361
Client,88040
Client,87383
Client,88843
Client,88263
Client,88153
Client,88232
Client,89008
Client,88838
Client,87224
Client,87284
Client,88368
Client,89095
Client,88166
Client,87467
Client,87406
Client,87395
Client,89019
Client,88061
Client,88995
Client,87369
Client,89164
Client,88256
Client,87235
Client,87460
Client,88255
Client,88525
Client,87487
Client,88275
Client,93474
Client,88898
Client,93224
Client,88981
Client,88237
Client,87932
Client,88612
Client,93195
Client,88466
Client,87548
Client,88893
Client,93194
Client,87230
Client,87273
Client,93402
Client,88857
Client,87332
Client,87999
Client,87328
Client,87512
Client,93334
Client,88842
Client,87356
Client,87249
Client,88106
Client,93264
Client,88153
Client,89088
Client,87280
Client,88236
Client,89064
Client,93189
Client,88300
Client,88123
Client,88834
Client,88197
Client,88025
Client,93737
Client,87361
Client,87433
Client,88105
Client,89401
Client,87221
Client,87232
Client,93453
Client,89202
Client,88285
Client,87218
Client,88986
Client,93238
Client,88963
Client,93180
Client,88844
Client,87499
Client,93499
Client,89180
Client,87212
Client,87124
Client,88929
Client,88043
Client,88255
Client,87331
Client,89356
Client,88330
Client,88140
Client,88516
Client,87437
Client,88852
Client,88104
Client,93359
Client,88256
Client,88996
Client,93550
Client,88285
Client,87513
Client,88303
Client,93531
Client,88886
Client,89027
Client,88161
Client,88919
Client,88248
Client,89141
Client,93134
Client,87284
Client,87466
Client,93264
Client,88992
Client,88207
Client,88808
Client,88303
Client,87516
Client,89169
Client,93225
Client,89225
Client,88496
Client,88848
Client,88113
Client,93208
Client,89015
Client,87167
Client,89083
Client,89041
Client,93567
Client,87971
Client,87330
Client,89000
Client,88675
Client,87885
Client,88278
Client,88970
Client,88320
Client,88181
Client,87293
Client,87463
Client,87448
Client,88318
Client,88077
Client,87199
Client,87267
Client,88261
Client,93379
Client,88593
Client,89039
Client,87906
Client,93332
Client,88122
Client,87272
Client,87981
Client,88897
Client,89021
Client,88826
Client,87382
Client,88730
Client,89023
Client,88424
Client,88849
Client,87477
Client,88289
Client,93145
Client,87283
Client,87268
Client,93369
Client,89016
Client,87306
Client,87408
Client,88831
Client,90413
Client,88221
Client,88940
Client,88967
Client,87479
Client,88090
Client,93344
Client,89017
Client,89058
Client,87255
Client,87362
Client,89077
Client,88515
Client,88928
Client,87554
Client,88445
Client,88001
Client,88976
Client,93425
Client,88109
Client,87300
Client,93198
Client,88848
Client,87246
Client,88415
Client,87792
Client,89127
Client,87288
Client,87418
Client,88121
Client,88349
Client,88398
Client,88979
Client,87242
Client,87283
Client,93152
Client,89071
Client,87148
Client,87296
Client,93140
Client,89098
Client,87584
Client,88941
Client,88547
Client,93352
Client,88123
Client,88800
Client,87475
Client,87359
Client,88993
Client,88206
Client,87202
Client,88448
Client,89123
Client,88958
Client,87261
Client,87333
Client,93365
Client,87773
Client,90473
Client,87304
Client,88314
Client,88119
Client,88960
Client,88155
Client,88065
Client,87288
Client,88717
Client,88999
Client,87987
Client,87211
Client,87427
Client,87558
Client,88245
Client,88115
Client,88621
Client,87160
Client,88537
Client,88075
Client,88985
Client,88877
Client,88269
Client,87459
Client,88855
Client,88619
Client,88346
Client,87433
Client,88511
Client,93489
Client,87431
Client,87288
Client,93273
Client,89067
Client,88012
Client,88936
Client,87300
Client,87413
Client,93229
Client,89052
Client,87243
Client,87267
Client,89149
Client,88099
Client,88845
Client,87402
Client,87962
Client,88412
Client,88812
Client,88069
Client,93220
Client,88479
Client,93149
Client,88975
Client,87387
Client,88113
Client,88171
Client,93380
Client,88430
Client,87590
Client,88985
Client,93439
Client,89123
Client,87295
Client,88985
Client,89002
Client,89220
Client,87310
Client,88579
Client,89134
Client,93241
Client,88900
Client,88404
Client,87408
Client,88221
Client,89044
Client,93293
Client,89115
Client,87310
Client,88799
Client,89131
Client,88140
Client,88307
Client,88988
Client,88064
Client,87348
Client,89065
Client,93216
Client,87332
Client,87290
Client,93355
Client,89029
Client,87957
Client,88990
Client,93519
Client,88913
Client,87266
Client,87187
Client,88441
Client,88043
Client,89143
Client,89593
Client,87277
Client,88449
Client,93343
Client,89115
Client,89001
Client,88133
Client,87847
Client,88931
Client,88800
Client,88569
Client,88246
Client,88515
Client,88930
Client,88516
Client,88343
Client,87319
Client,88482
Client,88840
Client,88614
Client,88167
Client,87995
Client,88978
Client,87439
Client,87452
Client,88066
Client,89123
Client,87409
Client,87480
Client,89018
Client,88345
Client,88931
Client,93338
Client,88316
Client,87322
Client,93343
Client,88865
Client,87311
Client,87412
Client,87479
Client,87297
Client,89056
Client,88301
Client,88973
Client,87216
Client,89007
Client,88295
Client,93367
Client,88936
Client,88851
Client,88052
Client,88942
Client,88951
Client,88404
Client,87205
Client,89089
Client,93221
Client,87278
Client,88105
Client,88085
Client,88055
Client,87385
Client,88028
Client,88480
Client,87378
Client,88364
Client,89067
Client,88363
Client,87459
Client,89652
Client,89085
Client,87414
Client,87374
Client,88921
Client,93094
Client,89073
Client,87214
Client,88327
Client,89021
Client,88917
Client,88578
Client,88941
Client,87975
Client,87245
Client,88363
Client,89020
Client,88030
Client,87816
Client,87169
Client,93047
Client,87941
Client,88239
Client,89002
Client,88178
Client,88420
Client,93246
Client,88547
Client,127657
Client,88263
Client,88954
Client,93387
Client,89065
Client,94482
Client,95517
Client,87203
Client,88877
Client,88037
Client,87451
Client,88560
Client,87366
Client,88789
Client,88819
Client,88873
Client,87345
Client,87355
Client,93346
Client,88889
Client,87217
Client,87489
Client,93279
Client,88926
Client,88131
Client,88637
Client,88983
Client,93367
Client,88570
Client,93281
Client,88322
Client,87478
Client,88305
Client,89114
Client,88212
Client,87277
Client,132585
Client,88959
Client,88351
Client,89259
Client,89042
Client,88876
Client,88241
Client,87267
Client,87139
Client,89033
Client,89085
Client,88274
Client,87591
Client,87980
Client,93308
Client,88237
Client,87252
Client,88347
Client,93319
Client,88868
Client,87409
Client,88214
Client,89135
Client,88940
Client,88999
Client,88220
Client,88865
Client,88238
Client,88043
Client,88920
Client,88921
Client,88349
Client,88373
Client,87321
Client,88153
Client,93434
Client,87194
Client,88194
Client,88353
Client,89023
Client,88152
Client,88730
Client,88803
Client,88100
Client,92245
Client,93463
Client,89074
Client,88252
Client,89026
Client,93351
Client,88334
Client,87519
Client,93208
Client,89270
Client,87504
Client,87305
Client,87379
Client,87347
Client,93401
Client,88287
Client,87139
Client,87547
Client,91567
Client,93395
Client,138885
Client,88227
Client,88845
Client,88393
Client,88236
Client,88496
Client,89075
Client,88939
Client,88306
Client,88275
Client,87290
Client,89087
Client,88846
Client,93391
Client,88351
Client,88878
Client,88865
Client,93537
Client,88658
Client,87324
Client,88764
Client,88822
Client,87350
Client,88318
Client,87516
Client,88942
Client,93165
Client,96646
Client,87477
Client,88997
Client,89064
Client,93306
Client,93225
Client,88279
Client,87308
Client,87277
Client,88939
Client,93246
Client,88021
Client,88289
Client,87223
Client,89023
Client,88224
Client,88076
Client,87234
Client,88862
Client,93171
Client,88085
Client,87261
Client,88439
Client,88903
Client,88857
Client,94114
Client,87215
Client,88779
Client,88154
Client,88859
Client,93286
Client,88265
Client,87162
Client,88253
Client,89099
Client,88059
Client,88893
Client,93247
Client,89018
Client,87277
Client,87405
Client,89133
Client,93342
Client,87323
Client,87328
Client,88957
Client,87353
Client,89115
Client,88207
Client,87268
Client,87305
Client,93208
Client,88164
Client,87246
Client,88038
Client,93160
Client,88892
Client,88305
Client,88177
Client,88060
Client,89172
Client,89034
Client,93304
Client,87490
Client,88107
Client,88918
Client,89066
Client,87244
Client,87316
Client,87461
Client,88851
Client,91213
Client,88874
Client,88451
Client,87220
Client,87927
Client,88914
Client,87803
Client,88846
Client,87217
Client,87856
Client,89055
Client,93384
Client,89038
Client,87475
Client,89030
Client,88919
Client,87152
Client,87380
Client,88327
Client,88864
Client,87308
Client,88710
Client,88979
Client,88335
Client,93245
Client,89025
Client,89128
Client,87400
Client,89079
Client,88282
Client,89018
Client,88490
Client,88999
Client,88391
Client,89008
Client,88523
Client,93255
Client,88916
Client,88199
Client,88941
Client,88331
Client,88936
Client,88291
Client,88310
Client,88277
Client,87353
Client,89048
Client,88315
Client,87311
Client,88621
Client,89144
Client,88345
Client,88201
Client,88856
Client,88235
Client,87247
Client,88249
Client,89052
Client,88372
Client,87361
Client,88509
Client,87944
Client,88347
Client,88858
Client,88160
Client,88836
Client,88186
Client,93325
Client,88457
Client,87148
Client,87387
Client,88271
Client,89009
Client,88292
Client,88898
Client,87529
Client,88898
Client,89366
Client,88348
Client,87461
Client,88402
Client,89079
Client,88190
Client,88904
Client,88680
Client,88347
Client,89062
Client,93201
Client,87272
Client,87295
Client,88960
Client,126374
Client,87439
Client,88502
Client,89022
Client,88694
Client,88848
Client,88095
Client,88310
Client,88453
Client,87296
Client,87493
Client,87354
Client,88981
Client,89021
Client,93411
Client,87492
Client,88920
Client,88083
Client,88759
Client,87395
Client,88355
Client,88065
Client,88957
Client,87407
Client,87203
Client,89141
Client,93309
Client,88431
Client,93049
Client,87395
Client,88087
Client,93234
Client,89038
Client,88384
Client,87147
Client,87293
Client,87997
Client,89106
Client,88394
Client,88834
Client,88595
Client,98834
Client,89072
